Wall:R-Value:Input,Window:U-Value:Input,SHGC:NA:Input,Roof:NA:Input,Res HRV:(%):Input,SHW:Type:Input,SHW Reduce:NA:Input,Appliances:NA:Input,MUA:NA:Input,TEUI:(kWh/m2):Output:120,GHGI:(kgCO2/m2):Output:100,TEDI:(kWh/m2):Output:200,LEED:Pts:Output:100,Energy Cost:($):Output:100,NPV:NA:Output:100
R-ip 15,U-ip 0.15,0.4,30,0,ASHP,0,Y,HP,109.2,1.6,45.6,0,395710,3520432
R-ip 15,U-ip 0.15,0.4,20,0,ASHP,0,Y,HP,109.5,1.6,46.2,0,396770,3535516
R-ip 15,U-ip 0.15,0.25,30,0,ASHP,0,Y,HP,109.8,1.6,46.9,0,397615,3547550
R-ip 15,U-ip 0.15,0.25,20,0,ASHP,0,Y,HP,110.3,1.6,47.5,0,398883,3565585
R-ip 15,U-ip 0.25,0.4,30,0,ASHP,0,Y,HP,111,1.6,48.4,0,400867,3593832
R-ip 15,U-ip 0.25,0.4,20,0,ASHP,0,Y,HP,111.5,1.6,49,0,402276,3613878
R-ip 15,U-ip 0.25,0.25,30,0,ASHP,0,Y,HP,112.1,1.6,50,0,403891,3636870
R-ip 15,U-ip 0.25,0.25,20,0,ASHP,0,Y,HP,112.7,1.6,50.7,0,405554,3660535
R-ip 15,U-ip 0.38,0.4,30,0,ASHP,0,Y,HP,114.4,1.6,52.7,0,410283,3727855
R-ip 15,U-ip 0.38,0.4,20,0,ASHP,0,Y,HP,115,1.6,53.5,0,412053,3753047
R-ip 15,U-ip 0.38,0.25,30,0,ASHP,0,Y,HP,115.9,1.6,54.8,0,414694,3790630
R-ip 15,U-ip 0.38,0.25,20,0,ASHP,0,Y,HP,116.6,1.6,55.6,0,416619,3818039
R-ip 8,U-ip 0.15,0.4,30,0,Gas,0,Y,Gas,129.7,7,49.5,0,355283,1893613
R-ip 8,U-ip 0.15,0.4,20,0,Gas,0,Y,Gas,130.3,7,50.2,0,356844,1915838
R-ip 8,U-ip 0.15,0.25,30,0,Gas,0,Y,Gas,130.9,7,51.2,0,358537,1939930
R-ip 8,U-ip 0.15,0.25,20,0,Gas,0,Y,Gas,131.5,7,51.9,0,360285,1964807
R-ip 8,U-ip 0.25,0.4,30,0,Gas,0,Y,Gas,132.3,7,52.9,0,362645,1998396
R-ip 8,U-ip 0.25,0.4,20,0,Gas,0,Y,Gas,133,7.1,53.6,0,364410,2023524
R-ip 8,U-ip 0.25,0.25,30,0,Gas,0,Y,Gas,133.9,7.1,54.9,0,367043,2060994
R-ip 8,U-ip 0.25,0.25,20,0,Gas,0,Y,Gas,134.6,7.1,55.7,0,368933,2087898
R-ip 8,U-ip 0.38,0.4,30,0,Gas,0,Y,Gas,136.4,7.1,57.7,0,373913,2158780
R-ip 8,U-ip 0.38,0.4,20,0,Gas,0,Y,Gas,137,7.1,58.5,0,375798,2185609
R-ip 8,U-ip 0.38,0.25,30,0,Gas,0,Y,Gas,138.3,7.1,60.1,0,379357,2236264
R-ip 8,U-ip 0.38,0.25,20,0,Gas,0,Y,Gas,139,7.1,60.9,0,381382,2265098
R-ip 15,U-ip 0.15,0.4,30,0,Gas,0,Y,Gas,126.8,7,45.6,0,346993,1775614
R-ip 15,U-ip 0.15,0.4,20,0,Gas,0,Y,Gas,127.1,7,46.2,0,348052,1790697
R-ip 15,U-ip 0.15,0.25,30,0,Gas,0,Y,Gas,127.4,7,46.9,0,348898,1802731
R-ip 15,U-ip 0.15,0.25,20,0,Gas,0,Y,Gas,127.9,7,47.5,0,350165,1820766
R-ip 15,U-ip 0.25,0.4,30,0,Gas,0,Y,Gas,128.6,7,48.4,0,352149,1849013
R-ip 15,U-ip 0.25,0.4,20,0,Gas,0,Y,Gas,129.1,7,49,0,353558,1869059
R-ip 15,U-ip 0.25,0.25,30,0,Gas,0,Y,Gas,129.7,7,50,0,355173,1892051
R-ip 15,U-ip 0.25,0.25,20,0,Gas,0,Y,Gas,130.3,7,50.7,0,356836,1915716
R-ip 15,U-ip 0.38,0.4,30,0,Gas,0,Y,Gas,132,7,52.7,0,361566,1983037
R-ip 15,U-ip 0.38,0.4,20,0,Gas,0,Y,Gas,132.6,7,53.5,0,363335,2008228
R-ip 15,U-ip 0.38,0.25,30,0,Gas,0,Y,Gas,133.5,7.1,54.8,0,365976,2045811
R-ip 15,U-ip 0.38,0.25,20,0,Gas,0,Y,Gas,134.2,7.1,55.6,0,367902,2073220
R-ip 8,U-ip 0.15,0.4,30,0,ASHP,0,Y,Gas,115.3,2.4,49.5,0,400353,3266443
R-ip 8,U-ip 0.15,0.4,20,0,ASHP,0,Y,Gas,115.9,2.4,50.2,0,401914,3288668
R-ip 8,U-ip 0.15,0.25,30,0,ASHP,0,Y,Gas,116.5,2.4,51.2,0,403607,3312760
R-ip 8,U-ip 0.15,0.25,20,0,ASHP,0,Y,Gas,117.1,2.4,51.9,0,405355,3337637
R-ip 8,U-ip 0.25,0.4,30,0,ASHP,0,Y,Gas,117.9,2.4,52.9,0,407715,3371226
R-ip 8,U-ip 0.25,0.4,20,0,ASHP,0,Y,Gas,118.6,2.4,53.6,0,409480,3396354
R-ip 8,U-ip 0.25,0.25,30,0,ASHP,0,Y,Gas,119.5,2.4,54.9,0,412113,3433824
R-ip 8,U-ip 0.25,0.25,20,0,ASHP,0,Y,Gas,120.2,2.4,55.7,0,414003,3460728
R-ip 8,U-ip 0.38,0.4,30,0,ASHP,0,Y,Gas,122,2.5,57.7,0,418983,3531609
R-ip 8,U-ip 0.38,0.4,20,0,ASHP,0,Y,Gas,122.6,2.5,58.5,0,420868,3558439
R-ip 8,U-ip 0.38,0.25,30,0,ASHP,0,Y,Gas,123.9,2.5,60.1,0,424427,3609094
R-ip 8,U-ip 0.38,0.25,20,0,ASHP,0,Y,Gas,124.6,2.5,60.9,0,426452,3637928
R-ip 15,U-ip 0.15,0.4,30,0,ASHP,0,Y,Gas,112.3,2.4,45.6,0,392063,3148443
R-ip 15,U-ip 0.15,0.4,20,0,ASHP,0,Y,Gas,112.7,2.4,46.2,0,393122,3163527
R-ip 15,U-ip 0.15,0.25,30,0,ASHP,0,Y,Gas,113,2.4,46.9,0,393968,3175560
R-ip 15,U-ip 0.15,0.25,20,0,ASHP,0,Y,Gas,113.5,2.4,47.5,0,395235,3193596
R-ip 15,U-ip 0.25,0.4,30,0,ASHP,0,Y,Gas,114.2,2.4,48.4,0,397219,3221842
R-ip 15,U-ip 0.25,0.4,20,0,ASHP,0,Y,Gas,114.7,2.4,49,0,398628,3241889
R-ip 15,U-ip 0.25,0.25,30,0,ASHP,0,Y,Gas,115.3,2.4,50,0,400243,3264880
R-ip 15,U-ip 0.25,0.25,20,0,ASHP,0,Y,Gas,115.9,2.4,50.7,0,401906,3288546
R-ip 15,U-ip 0.38,0.4,30,0,ASHP,0,Y,Gas,117.5,2.4,52.7,0,406636,3355866
R-ip 15,U-ip 0.38,0.4,20,0,ASHP,0,Y,Gas,118.2,2.4,53.5,0,408405,3381058
R-ip 15,U-ip 0.38,0.25,30,0,ASHP,0,Y,Gas,119.1,2.4,54.8,0,411046,3418641
R-ip 15,U-ip 0.38,0.25,20,0,ASHP,0,Y,Gas,119.8,2.4,55.6,0,412972,3446049
R-ip 8,U-ip 0.15,0.4,30,0,Renew Gas,0,Y,Renew Gas,129.7,1.3,49.5,0,370884,2115675
R-ip 8,U-ip 0.15,0.4,20,0,Renew Gas,0,Y,Renew Gas,130.3,1.3,50.2,0,372446,2137900
R-ip 8,U-ip 0.15,0.25,30,0,Renew Gas,0,Y,Renew Gas,130.9,1.3,51.2,0,374138,2161992
R-ip 8,U-ip 0.15,0.25,20,0,Renew Gas,0,Y,Renew Gas,131.5,1.3,51.9,0,375886,2186869
R-ip 8,U-ip 0.25,0.4,30,0,Renew Gas,0,Y,Renew Gas,132.3,1.4,52.9,0,378246,2220458
R-ip 8,U-ip 0.25,0.4,20,0,Renew Gas,0,Y,Renew Gas,133,1.4,53.6,0,380011,2245585
R-ip 8,U-ip 0.25,0.25,30,0,Renew Gas,0,Y,Renew Gas,133.9,1.4,54.9,0,382644,2283056
R-ip 8,U-ip 0.25,0.25,20,0,Renew Gas,0,Y,Renew Gas,134.6,1.4,55.7,0,384534,2309960
R-ip 8,U-ip 0.38,0.4,30,0,Renew Gas,0,Y,Renew Gas,136.4,1.4,57.7,0,389514,2380841
R-ip 8,U-ip 0.38,0.4,20,0,Renew Gas,0,Y,Renew Gas,137,1.4,58.5,0,391399,2407671
R-ip 8,U-ip 0.38,0.25,30,0,Renew Gas,0,Y,Renew Gas,138.3,1.4,60.1,0,394958,2458325
R-ip 8,U-ip 0.38,0.25,20,0,Renew Gas,0,Y,Renew Gas,139,1.4,60.9,0,396984,2487160
R-ip 15,U-ip 0.15,0.4,30,0,Renew Gas,0,Y,Renew Gas,126.8,1.3,45.6,0,362594,1997675
R-ip 15,U-ip 0.15,0.4,20,0,Renew Gas,0,Y,Renew Gas,127.1,1.3,46.2,0,363654,2012758
R-ip 15,U-ip 0.15,0.25,30,0,Renew Gas,0,Y,Renew Gas,127.4,1.3,46.9,0,364499,2024792
R-ip 15,U-ip 0.15,0.25,20,0,Renew Gas,0,Y,Renew Gas,127.9,1.3,47.5,0,365766,2042828
R-ip 15,U-ip 0.25,0.4,30,0,Renew Gas,0,Y,Renew Gas,128.6,1.3,48.4,0,367751,2071074
R-ip 15,U-ip 0.25,0.4,20,0,Renew Gas,0,Y,Renew Gas,129.1,1.3,49,0,369159,2091121
R-ip 15,U-ip 0.25,0.25,30,0,Renew Gas,0,Y,Renew Gas,129.7,1.3,50,0,370775,2114112
R-ip 15,U-ip 0.25,0.25,20,0,Renew Gas,0,Y,Renew Gas,130.3,1.3,50.7,0,372437,2137778
R-ip 15,U-ip 0.38,0.4,30,0,Renew Gas,0,Y,Renew Gas,132,1.3,52.7,0,377167,2205098
R-ip 15,U-ip 0.38,0.4,20,0,Renew Gas,0,Y,Renew Gas,132.6,1.4,53.5,0,378937,2230290
R-ip 15,U-ip 0.38,0.25,30,0,Renew Gas,0,Y,Renew Gas,133.5,1.4,54.8,0,381577,2267873
R-ip 15,U-ip 0.38,0.25,20,0,Renew Gas,0,Y,Renew Gas,134.2,1.4,55.6,0,383503,2295281
R-ip 8,U-ip 0.15,0.4,30,0,ASHP,0,Y,Renew Gas,115.3,1.6,49.5,0,402635,3298926
R-ip 8,U-ip 0.15,0.4,20,0,ASHP,0,Y,Renew Gas,115.9,1.6,50.2,0,404197,3321151
R-ip 8,U-ip 0.15,0.25,30,0,ASHP,0,Y,Renew Gas,116.5,1.6,51.2,0,405889,3345243
R-ip 8,U-ip 0.15,0.25,20,0,ASHP,0,Y,Renew Gas,117.1,1.6,51.9,0,407637,3370120
R-ip 8,U-ip 0.25,0.4,30,0,ASHP,0,Y,Renew Gas,117.9,1.6,52.9,0,409997,3403709
R-ip 8,U-ip 0.25,0.4,20,0,ASHP,0,Y,Renew Gas,118.6,1.6,53.6,0,411762,3428837
R-ip 8,U-ip 0.25,0.25,30,0,ASHP,0,Y,Renew Gas,119.5,1.6,54.9,0,414395,3466307
R-ip 8,U-ip 0.25,0.25,20,0,ASHP,0,Y,Renew Gas,120.2,1.6,55.7,0,416285,3493211
R-ip 8,U-ip 0.38,0.4,30,0,ASHP,0,Y,Renew Gas,122,1.6,57.7,0,421265,3564092
R-ip 8,U-ip 0.38,0.4,20,0,ASHP,0,Y,Renew Gas,122.6,1.6,58.5,0,423150,3590922
R-ip 8,U-ip 0.38,0.25,30,0,ASHP,0,Y,Renew Gas,123.9,1.7,60.1,0,426709,3641577
R-ip 8,U-ip 0.38,0.25,20,0,ASHP,0,Y,Renew Gas,124.6,1.7,60.9,0,428734,3670411
R-ip 15,U-ip 0.15,0.4,30,0,ASHP,0,Y,Renew Gas,112.3,1.5,45.6,0,394345,3180926
R-ip 15,U-ip 0.15,0.4,20,0,ASHP,0,Y,Renew Gas,112.7,1.5,46.2,0,395405,3196010
R-ip 15,U-ip 0.15,0.25,30,0,ASHP,0,Y,Renew Gas,113,1.5,46.9,0,396250,3208043
R-ip 15,U-ip 0.15,0.25,20,0,ASHP,0,Y,Renew Gas,113.5,1.5,47.5,0,397517,3226079
R-ip 15,U-ip 0.25,0.4,30,0,ASHP,0,Y,Renew Gas,114.2,1.5,48.4,0,399502,3254325
R-ip 15,U-ip 0.25,0.4,20,0,ASHP,0,Y,Renew Gas,114.7,1.6,49,0,400910,3274372
R-ip 15,U-ip 0.25,0.25,30,0,ASHP,0,Y,Renew Gas,115.3,1.6,50,0,402525,3297363
R-ip 15,U-ip 0.25,0.25,20,0,ASHP,0,Y,Renew Gas,115.9,1.6,50.7,0,404188,3321029
R-ip 15,U-ip 0.38,0.4,30,0,ASHP,0,Y,Renew Gas,117.5,1.6,52.7,0,408918,3388349
R-ip 15,U-ip 0.38,0.4,20,0,ASHP,0,Y,Renew Gas,118.2,1.6,53.5,0,410688,3413541
R-ip 15,U-ip 0.38,0.25,30,0,ASHP,0,Y,Renew Gas,119.1,1.6,54.8,0,413328,3451124
R-ip 15,U-ip 0.38,0.25,20,0,ASHP,0,Y,Renew Gas,119.8,1.6,55.6,0,415254,3478532
R-ip 8,U-ip 0.15,0.4,30,90,Gas,20,Y,HP,101.2,4.8,27.6,14,238140,546327
R-ip 8,U-ip 0.15,0.4,20,90,Gas,20,Y,HP,101.7,4.8,28.3,14,239701,568553
R-ip 8,U-ip 0.15,0.25,30,90,Gas,20,Y,HP,102.3,4.8,29.3,14,241394,592645
R-ip 8,U-ip 0.15,0.25,20,90,Gas,20,Y,HP,103,4.8,30,14,243142,617522
R-ip 8,U-ip 0.25,0.4,30,90,Gas,20,Y,HP,103.8,4.8,31,14,245501,651111
R-ip 8,U-ip 0.25,0.4,20,90,Gas,20,Y,HP,104.4,4.8,31.7,13,247267,676238
R-ip 8,U-ip 0.25,0.25,30,90,Gas,20,Y,HP,105.4,4.8,33,13,249899,713709
R-ip 8,U-ip 0.25,0.25,20,90,Gas,20,Y,HP,106.1,4.8,33.8,13,251790,740613
R-ip 8,U-ip 0.38,0.4,30,90,Gas,20,Y,HP,107.8,4.8,35.9,12,256770,811494
R-ip 8,U-ip 0.38,0.4,20,90,Gas,20,Y,HP,108.5,4.9,36.6,12,258654,838324
R-ip 8,U-ip 0.38,0.25,30,90,Gas,20,Y,HP,109.8,4.9,38.2,11,262213,888978
R-ip 8,U-ip 0.38,0.25,20,90,Gas,20,Y,HP,110.5,4.9,39,11,264239,917813
R-ip 15,U-ip 0.15,0.4,30,90,Gas,20,Y,HP,98.2,4.7,23.8,0,229849,428328
R-ip 15,U-ip 0.15,0.4,20,90,Gas,20,Y,HP,98.6,4.7,24.3,0,230909,443411
R-ip 15,U-ip 0.15,0.25,30,90,Gas,20,Y,HP,98.9,4.7,25,0,231755,455445
R-ip 15,U-ip 0.15,0.25,20,90,Gas,20,Y,HP,99.4,4.8,25.6,0,233022,473481
R-ip 15,U-ip 0.25,0.4,30,90,Gas,20,Y,HP,100.1,4.8,26.5,0,235006,501727
R-ip 15,U-ip 0.25,0.4,20,90,Gas,20,Y,HP,100.6,4.8,27.1,0,236415,521774
R-ip 15,U-ip 0.25,0.25,30,90,Gas,20,Y,HP,101.1,4.8,28.2,0,238030,544765
R-ip 15,U-ip 0.25,0.25,20,90,Gas,20,Y,HP,101.7,4.8,28.9,0,239693,568431
R-ip 15,U-ip 0.38,0.4,30,90,Gas,20,Y,HP,103.4,4.8,30.9,0,244422,635751
R-ip 15,U-ip 0.38,0.4,20,90,Gas,20,Y,HP,104.1,4.8,31.6,0,246192,660943
R-ip 15,U-ip 0.38,0.25,30,90,Gas,20,Y,HP,105,4.8,32.9,0,248833,698526
R-ip 15,U-ip 0.38,0.25,20,90,Gas,20,Y,HP,105.7,4.8,33.7,0,250758,725934
R-ip 8,U-ip 0.15,0.4,30,90,Renew Gas,20,Y,HP,99.8,0.9,27.6,13,244837,641652
R-ip 8,U-ip 0.15,0.4,20,90,Renew Gas,20,Y,HP,100.3,0.9,28.3,13,246398,663877
R-ip 8,U-ip 0.15,0.25,30,90,Renew Gas,20,Y,HP,100.9,0.9,29.3,13,248091,687969
R-ip 8,U-ip 0.15,0.25,20,90,Renew Gas,20,Y,HP,101.6,0.9,30,13,249839,712846
R-ip 8,U-ip 0.25,0.4,30,90,Renew Gas,20,Y,HP,102.4,0.9,31,13,252199,746435
R-ip 8,U-ip 0.25,0.4,20,90,Renew Gas,20,Y,HP,103,0.9,31.7,13,253964,771563
R-ip 8,U-ip 0.25,0.25,30,90,Renew Gas,20,Y,HP,104,0.9,33,12,256597,809033
R-ip 8,U-ip 0.25,0.25,20,90,Renew Gas,20,Y,HP,104.6,0.9,33.8,12,258487,835937
R-ip 8,U-ip 0.38,0.4,30,90,Renew Gas,20,Y,HP,106.4,0.9,35.9,11,263467,906818
R-ip 8,U-ip 0.38,0.4,20,90,Renew Gas,20,Y,HP,107.1,1,36.6,11,265352,933648
R-ip 8,U-ip 0.38,0.25,30,90,Renew Gas,20,Y,HP,108.4,1,38.2,11,268910,984302
R-ip 8,U-ip 0.38,0.25,20,90,Renew Gas,20,Y,HP,109.1,1,39,11,270936,1013137
R-ip 15,U-ip 0.15,0.4,30,90,Renew Gas,20,Y,HP,96.8,0.8,23.8,0,236547,523652
R-ip 15,U-ip 0.15,0.4,20,90,Renew Gas,20,Y,HP,97.2,0.8,24.3,0,237606,538736
R-ip 15,U-ip 0.15,0.25,30,90,Renew Gas,20,Y,HP,97.5,0.8,25,0,238452,550769
R-ip 15,U-ip 0.15,0.25,20,90,Renew Gas,20,Y,HP,97.9,0.9,25.6,0,239719,568805
R-ip 15,U-ip 0.25,0.4,30,90,Renew Gas,20,Y,HP,98.6,0.9,26.5,0,241703,597051
R-ip 15,U-ip 0.25,0.4,20,90,Renew Gas,20,Y,HP,99.2,0.9,27.1,0,243112,617098
R-ip 15,U-ip 0.25,0.25,30,90,Renew Gas,20,Y,HP,99.7,0.9,28.2,0,244727,640089
R-ip 15,U-ip 0.25,0.25,20,90,Renew Gas,20,Y,HP,100.3,0.9,28.9,0,246390,663755
R-ip 15,U-ip 0.38,0.4,30,90,Renew Gas,20,Y,HP,102,0.9,30.9,0,251120,731075
R-ip 15,U-ip 0.38,0.4,20,90,Renew Gas,20,Y,HP,102.6,0.9,31.6,0,252889,756267
R-ip 15,U-ip 0.38,0.25,30,90,Renew Gas,20,Y,HP,103.6,0.9,32.9,0,255530,793850
R-ip 15,U-ip 0.38,0.25,20,90,Renew Gas,20,Y,HP,104.3,0.9,33.7,0,257456,821258
R-ip 8,U-ip 0.15,0.4,30,90,ASHP,20,Y,HP,88.2,1.1,27.6,13,270238,1734518
R-ip 8,U-ip 0.15,0.4,20,90,ASHP,20,Y,HP,88.8,1.1,28.3,13,271799,1756743
R-ip 8,U-ip 0.15,0.25,30,90,ASHP,20,Y,HP,89.4,1.1,29.3,13,273492,1780835
R-ip 8,U-ip 0.15,0.25,20,90,ASHP,20,Y,HP,90,1.1,30,13,275239,1805712
R-ip 8,U-ip 0.25,0.4,30,90,ASHP,20,Y,HP,90.9,1.1,31,13,277599,1839301
R-ip 8,U-ip 0.25,0.4,20,90,ASHP,20,Y,HP,91.5,1.1,31.7,12,279365,1864429
R-ip 8,U-ip 0.25,0.25,30,90,ASHP,20,Y,HP,92.4,1.1,33,12,281997,1901899
R-ip 8,U-ip 0.25,0.25,20,90,ASHP,20,Y,HP,93.1,1.1,33.8,12,283887,1928803
R-ip 8,U-ip 0.38,0.4,30,90,ASHP,20,Y,HP,94.9,1.1,35.9,11,288867,1999685
R-ip 8,U-ip 0.38,0.4,20,90,ASHP,20,Y,HP,95.6,1.1,36.6,11,290752,2026514
R-ip 8,U-ip 0.38,0.25,30,90,ASHP,20,Y,HP,96.8,1.2,38.2,11,294311,2077169
R-ip 8,U-ip 0.38,0.25,20,90,ASHP,20,Y,HP,97.6,1.2,39,10,296337,2106003
R-ip 15,U-ip 0.15,0.4,30,90,ASHP,20,Y,HP,85.3,1,23.8,0,261947,1616518
R-ip 15,U-ip 0.15,0.4,20,90,ASHP,20,Y,HP,85.7,1,24.3,0,263007,1631602
R-ip 15,U-ip 0.15,0.25,30,90,ASHP,20,Y,HP,86,1,25,0,263852,1643635
R-ip 15,U-ip 0.15,0.25,20,90,ASHP,20,Y,HP,86.4,1,25.6,0,265120,1661671
R-ip 15,U-ip 0.25,0.4,30,90,ASHP,20,Y,HP,87.1,1,26.5,0,267104,1689917
R-ip 15,U-ip 0.25,0.4,20,90,ASHP,20,Y,HP,87.6,1.1,27.1,0,268512,1709964
R-ip 15,U-ip 0.25,0.25,30,90,ASHP,20,Y,HP,88.2,1.1,28.2,0,270128,1732956
R-ip 15,U-ip 0.25,0.25,20,90,ASHP,20,Y,HP,88.8,1.1,28.9,0,271790,1756621
R-ip 15,U-ip 0.38,0.4,30,90,ASHP,20,Y,HP,90.5,1.1,30.9,0,276520,1823941
R-ip 15,U-ip 0.38,0.4,20,90,ASHP,20,Y,HP,91.1,1.1,31.6,0,278290,1849133
R-ip 15,U-ip 0.38,0.25,30,90,ASHP,20,Y,HP,92.1,1.1,32.9,0,280931,1886716
R-ip 15,U-ip 0.38,0.25,20,90,ASHP,20,Y,HP,92.7,1.1,33.7,0,282856,1914125
R-ip 8,U-ip 0.15,0.4,30,90,Gas,20,Y,Gas,103,5.6,27.6,16,230534,117999
R-ip 8,U-ip 0.15,0.4,20,90,Gas,20,Y,Gas,103.5,5.6,28.3,15,232095,140225
R-ip 8,U-ip 0.15,0.25,30,90,Gas,20,Y,Gas,104.1,5.6,29.3,15,233788,164317
R-ip 8,U-ip 0.15,0.25,20,90,Gas,20,Y,Gas,104.7,5.6,30,15,235536,189194
R-ip 8,U-ip 0.25,0.4,30,90,Gas,20,Y,Gas,105.6,5.6,31,14,237896,222783
R-ip 8,U-ip 0.25,0.4,20,90,Gas,20,Y,Gas,106.2,5.6,31.7,14,239661,247910
R-ip 8,U-ip 0.25,0.25,30,90,Gas,20,Y,Gas,107.2,5.6,33,14,242294,285381
R-ip 8,U-ip 0.25,0.25,20,90,Gas,20,Y,Gas,107.8,5.6,33.8,14,244184,312285
R-ip 8,U-ip 0.38,0.4,30,90,Gas,20,Y,Gas,109.6,5.6,35.9,13,249164,383166
R-ip 8,U-ip 0.38,0.4,20,90,Gas,20,Y,Gas,110.3,5.6,36.6,13,251049,409996
R-ip 8,U-ip 0.38,0.25,30,90,Gas,20,Y,Gas,111.6,5.7,38.2,13,254607,460650
R-ip 8,U-ip 0.38,0.25,20,90,Gas,20,Y,Gas,112.3,5.7,39,13,256633,489485
R-ip 15,U-ip 0.15,0.4,30,90,Gas,20,Y,Gas,100,5.5,23.8,0,222244,0
R-ip 15,U-ip 0.15,0.4,20,90,Gas,20,Y,Gas,100.4,5.5,24.3,0,223303,15083
R-ip 15,U-ip 0.15,0.25,30,90,Gas,20,Y,Gas,100.7,5.5,25,0,224149,27117
R-ip 15,U-ip 0.15,0.25,20,90,Gas,20,Y,Gas,101.1,5.5,25.6,0,225416,45153
R-ip 15,U-ip 0.25,0.4,30,90,Gas,20,Y,Gas,101.8,5.6,26.5,0,227400,73399
R-ip 15,U-ip 0.25,0.4,20,90,Gas,20,Y,Gas,102.3,5.6,27.1,0,228809,93446
R-ip 15,U-ip 0.25,0.25,30,90,Gas,20,Y,Gas,102.9,5.6,28.2,0,230424,116437
R-ip 15,U-ip 0.25,0.25,20,90,Gas,20,Y,Gas,103.5,5.6,28.9,0,232087,140103
R-ip 15,U-ip 0.38,0.4,30,90,Gas,20,Y,Gas,105.2,5.6,30.9,0,236816,207423
R-ip 15,U-ip 0.38,0.4,20,90,Gas,20,Y,Gas,105.8,5.6,31.6,0,238586,232615
R-ip 15,U-ip 0.38,0.25,30,90,Gas,20,Y,Gas,106.8,5.6,32.9,0,241227,270198
R-ip 15,U-ip 0.38,0.25,20,90,Gas,20,Y,Gas,107.5,5.6,33.7,0,243152,297606
R-ip 8,U-ip 0.15,0.4,30,90,ASHP,20,Y,Gas,91.4,1.9,27.6,13,266590,1362528
R-ip 8,U-ip 0.15,0.4,20,90,ASHP,20,Y,Gas,92,1.9,28.3,13,268151,1384754
R-ip 8,U-ip 0.15,0.25,30,90,ASHP,20,Y,Gas,92.6,1.9,29.3,13,269844,1408846
R-ip 8,U-ip 0.15,0.25,20,90,ASHP,20,Y,Gas,93.2,1.9,30,13,271592,1433722
R-ip 8,U-ip 0.25,0.4,30,90,ASHP,20,Y,Gas,94.1,1.9,31,13,273952,1467312
R-ip 8,U-ip 0.25,0.4,20,90,ASHP,20,Y,Gas,94.7,1.9,31.7,13,275717,1492439
R-ip 8,U-ip 0.25,0.25,30,90,ASHP,20,Y,Gas,95.6,1.9,33,13,278350,1529910
R-ip 8,U-ip 0.25,0.25,20,90,ASHP,20,Y,Gas,96.3,1.9,33.8,12,280240,1556814
R-ip 8,U-ip 0.38,0.4,30,90,ASHP,20,Y,Gas,98.1,1.9,35.9,11,285220,1627695
R-ip 8,U-ip 0.38,0.4,20,90,ASHP,20,Y,Gas,98.8,1.9,36.6,11,287105,1654525
R-ip 8,U-ip 0.38,0.25,30,90,ASHP,20,Y,Gas,100,2,38.2,11,290663,1705179
R-ip 8,U-ip 0.38,0.25,20,90,ASHP,20,Y,Gas,100.8,2,39,11,292689,1734013
R-ip 15,U-ip 0.15,0.4,30,90,ASHP,20,Y,Gas,88.5,1.8,23.8,0,258300,1244529
R-ip 15,U-ip 0.15,0.4,20,90,ASHP,20,Y,Gas,88.9,1.8,24.3,0,259359,1259612
R-ip 15,U-ip 0.15,0.25,30,90,ASHP,20,Y,Gas,89.2,1.8,25,0,260205,1271646
R-ip 15,U-ip 0.15,0.25,20,90,ASHP,20,Y,Gas,89.6,1.8,25.6,0,261472,1289682
R-ip 15,U-ip 0.25,0.4,30,90,ASHP,20,Y,Gas,90.3,1.9,26.5,0,263456,1317928
R-ip 15,U-ip 0.25,0.4,20,90,ASHP,20,Y,Gas,90.8,1.9,27.1,0,264865,1337975
R-ip 15,U-ip 0.25,0.25,30,90,ASHP,20,Y,Gas,91.4,1.9,28.2,0,266480,1360966
R-ip 15,U-ip 0.25,0.25,20,90,ASHP,20,Y,Gas,92,1.9,28.9,0,268143,1384632
R-ip 15,U-ip 0.38,0.4,30,90,ASHP,20,Y,Gas,93.7,1.9,30.9,0,272872,1451952
R-ip 15,U-ip 0.38,0.4,20,90,ASHP,20,Y,Gas,94.3,1.9,31.6,0,274642,1477144
R-ip 15,U-ip 0.38,0.25,30,90,ASHP,20,Y,Gas,95.3,1.9,32.9,0,277283,1514726
R-ip 15,U-ip 0.38,0.25,20,90,ASHP,20,Y,Gas,95.9,1.9,33.7,0,279208,1542135
R-ip 8,U-ip 0.15,0.4,30,90,Renew Gas,20,Y,Renew Gas,103,0.8,27.6,14,243471,302145
R-ip 8,U-ip 0.15,0.4,20,90,Renew Gas,20,Y,Renew Gas,103.5,0.9,28.3,13,245033,324371
R-ip 8,U-ip 0.15,0.25,30,90,Renew Gas,20,Y,Renew Gas,104.1,0.9,29.3,13,246725,348463
R-ip 8,U-ip 0.15,0.25,20,90,Renew Gas,20,Y,Renew Gas,104.7,0.9,30,13,248473,373339
R-ip 8,U-ip 0.25,0.4,30,90,Renew Gas,20,Y,Renew Gas,105.6,0.9,31,13,250833,406928
R-ip 8,U-ip 0.25,0.4,20,90,Renew Gas,20,Y,Renew Gas,106.2,0.9,31.7,13,252599,432056
R-ip 8,U-ip 0.25,0.25,30,90,Renew Gas,20,Y,Renew Gas,107.2,0.9,33,13,255231,469526
R-ip 8,U-ip 0.25,0.25,20,90,Renew Gas,20,Y,Renew Gas,107.8,0.9,33.8,12,257121,496430
